Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2018,Will Harris,HOU,24.2,98,10.5811,1.8243,5.8,0.7297,0.2959,0.051,0.2449,0.255555555,1.1351,0.3443,0.3053,2.593485618,2.67770672,3192
2018,Francisco Liriano,DET,62.2,254,6.8936,4.5957,1.5,1.2926,0.189,0.126,0.063,0.260465116,1.4043,0.2883,0.2067,5.123817331,4.548218804,3201
2018,T.J. McFarland,ARI,35.2,128,4.2897,2.5234,1.7,0,0.1328,0.0781,0.0547,0.198275862,0.9252,0.2277,0.5758,3.048902991,4.021348354,3237
2018,Jeff Samardzija,SFG,21.2,100,7.8923,4.9846,1.5833,2.0769,0.19,0.12,0.07,0.301204819,1.7077,0.3125,0.2,6.068740252,5.20313648,3254
2018,Joe Smith,HOU,20,76,9,1.35,6.6667,1.8,0.2632,0.0395,0.2237,0.242857142,1,0.2708,0.2597,4.361052418,3.412667516,3281
2018,Anibal Sanchez,ATL,56,213,7.5536,2.5714,2.9375,0.8036,0.2207,0.0751,0.1455,0.2,0.9464,0.2238,0.3542,3.607480989,3.921423041,3284
2018,Danny Duffy,KCR,68.2,305,6.9466,4.4563,1.5588,1.4417,0.1738,0.1115,0.0623,0.284615384,1.5728,0.3088,0.387,5.316391177,5.398605101,3542
2018,Clay Buchholz,ARI,39.1,146,8.6949,3.2034,2.7143,0.2288,0.2603,0.0959,0.1644,0.16,0.8644,0.2088,0.5491,2.779696163,3.750885156,3543
2018,Clayton Richard,SDP,72,299,5.375,3.625,1.4828,1.25,0.1438,0.097,0.0468,0.287937743,1.4306,0.3019,0.2021,5.188830195,4.461412273,3551
2018,Jim Johnson,LAA,30.1,123,5.044,2.3736,2.125,1.4835,0.1382,0.065,0.0732,0.314814814,1.3846,0.3152,0.25,5.073142431,4.56375021,3656
2018,Zach Duke,2 Tms,28.2,129,8.7907,4.7093,1.8667,0.314,0.2171,0.1163,0.1008,0.268518518,1.5349,0.3415,0.4167,3.54477424,4.070733254,3840
2018,Matt Magill,MIN,28.2,119,9.7325,2.8256,3.4444,0.6279,0.2605,0.0756,0.1849,0.261682242,1.2907,0.3421,0.6534,2.951750336,3.715592628,3950
2018,Yusmeiro Petit,OAK,40.2,155,7.9672,1.5492,5.1429,0.4426,0.2323,0.0452,0.1871,0.225352112,0.959,0.2727,0.4972,2.546298824,3.653333552,4020
2018,Hector Santiago,CHW,54,226,8.8333,4.6667,1.8929,1.1667,0.2345,0.1239,0.1106,0.255208333,1.4259,0.3088,0.4913,4.549941306,5.09749505,4026
2018,Brian Duensing,CHC,20.1,96,4.4262,7.9672,0.5556,1.3279,0.1042,0.1875,-0.0833,0.273972602,1.8689,0.2656,0.2586,6.898763463,7.011405162,4064
2018,Pedro Strop,CHC,29.1,111,7.6705,3.375,2.2727,0.3068,0.2252,0.0991,0.1261,0.168421052,0.9205,0.2113,0.6294,3.331507157,4.239647815,4070
2018,Derek Holland,SFG,76,300,6.9868,3.4342,2.0345,0.7105,0.1967,0.0967,0.1,0.239215686,1.1842,0.267,0.3554,3.77947347,4.317845669,4141
2018,Jake Arrieta,PHI,78.2,299,5.2627,2.6314,2,1.1441,0.1538,0.0769,0.0769,0.25670498,1.1441,0.2651,0.1605,4.711899218,4.445034032,4153
2018,David Hernandez,CIN,30,108,8.1,2.4,3.375,0.3,0.25,0.0741,0.1759,0.163265306,0.8,0.2083,0.3982,2.594385752,3.812667516,4259
2018,Mark Melancon,SFG,22,84,5.7273,2.4545,2.3333,0,0.1667,0.0714,0.0952,0.259740259,1.1818,0.3175,0.4074,2.8428706,4.044045216,4264
2018,Justin Wilson,CHC,28.1,114,11.4353,5.7177,2,0.6353,0.3158,0.1579,0.1579,0.189473684,1.2706,0.2759,0.512,3.443405691,4.099651439,4301
2018,Tyler Chatwood,CHC,58,250,7.1379,5.7414,1.2432,0.931,0.184,0.148,0.036,0.27,1.569,0.3057,0.4157,5.040362762,4.920008439,4338
2018,Jeremy Hellickson,WSN,32.1,128,5.567,3.0619,1.8182,0.8351,0.1563,0.0859,0.0703,0.245454545,1.1753,0.2667,0.2381,4.521878563,4.79703878,4371
2018,Jordan Zimmermann,DET,50.2,208,6.5724,1.2434,5.2857,2.3092,0.1779,0.0337,0.1442,0.298969072,1.2829,0.298,0.0855,5.450524595,4.592421492,4505
2018,Jason Hammel,KCR,58,272,6.2069,3.7241,1.6667,1.7069,0.1471,0.0882,0.0588,0.336134453,1.7931,0.3538,0.2428,5.5920869,5.433135572,4538
2018,Brandon McCarthy,ATL,37.2,145,8.1239,1.1947,6.8,0.9558,0.2345,0.0345,0.2,0.288888888,1.1681,0.3431,0.2604,3.134503769,2.762481459,4662
2018,Charlie Morton,HOU,64,264,9.5625,4.7813,2,0.2813,0.2576,0.1288,0.1288,0.212962962,1.25,0.2895,0.4812,3.411052418,4.088674826,4676
2018,Felix Hernandez,SEA,64.2,278,6.6804,3.4794,1.92,1.2526,0.1727,0.0899,0.0827,0.288702928,1.4536,0.3175,0.1357,4.970329835,4.770099287,4772
2018,Rich Hill,LAD,52.1,207,8.5987,3.2675,2.6316,2.4076,0.2415,0.0918,0.1498,0.224043715,1.1465,0.2177,0.2475,5.817105065,4.106730323,4806
2018,Mike Montgomery,CHC,61.2,238,5.6919,2.3351,2.4375,0.4378,0.1639,0.0672,0.0966,0.244019138,1.0865,0.2759,0.3198,3.598890019,4.252038715,4869
2018,Jon Lester,CHC,79.2,301,7.2301,3.0502,2.3704,0.7908,0.2126,0.0897,0.1229,0.239543726,1.1297,0.2772,0.4064,3.75101033,4.018497582,4930
2018,Fernando Salas,ARI,20,76,7.2,3.15,2.2857,0.9,0.2105,0.0921,0.1184,0.206349206,1,0.22,0.2198,4.061052418,4.412667516,4971
2018,Cole Hamels,2 Tms,88.1,338,8.4566,2.6491,3.1923,1.0189,0.2456,0.0769,0.1686,0.245847176,1.1321,0.3005,0.3478,3.840297957,3.602636695,4972
2018,Jake Diekman,2 Tms,27.2,121,9.759,4.8795,2,0.3253,0.2479,0.124,0.124,0.224489795,1.3373,0.3043,0.3365,3.739364974,4.821604365,5003
2018,Jeurys Familia,2 Tms,28.1,127,10.1647,4.1294,2.4615,0.3176,0.252,0.1024,0.1496,0.288288288,1.5882,0.3924,0.5044,2.949288211,4.006061931,5114
2018,Wade LeBlanc,SEA,66.1,248,7.598,1.2211,6.2222,1.3568,0.2258,0.0363,0.1895,0.245689655,0.995,0.2749,0.1481,3.929897025,4.210982978,5221
2018,Blake Parker,LAA,32.1,121,9.4639,1.3918,6.8,1.1134,0.281,0.0413,0.2397,0.230088495,0.9588,0.2895,0.6204,3.315691752,3.597437155,5224
2018,Jose Alvarez,LAA,28.1,114,8.8941,3.8118,2.3333,0.3176,0.2456,0.1053,0.1404,0.212121212,1.1647,0.2778,0.4908,3.019875782,4.193237964,5358
2018,Brad Peacock,HOU,23.1,101,13.1143,4.2429,3.0909,0.7714,0.3366,0.1089,0.2277,0.24137931,1.3714,0.3654,0.5449,3.032480806,3.12151479,5401
2018,Pedro Baez,LAD,28.1,115,8.8941,3.8118,2.3333,0.9529,0.2435,0.1043,0.1391,0.202020202,1.1294,0.2361,0.5036,3.831641442,4.378817318,5420
2018,Jesse Chavez,2 Tms,39.1,148,7.7797,2.0593,3.7778,1.3729,0.2297,0.0608,0.1689,0.240875912,1.0678,0.2727,0.625,4.101731181,3.756298401,5448
2018,Madison Bumgarner,SFG,57,237,6.9474,4.4211,1.5714,0.9474,0.1857,0.1181,0.0675,0.235,1.3158,0.2595,0.4882,4.51192961,4.679220842,5524
2018,Tyler Clippard,TOR,32.1,121,11.134,3.3402,3.3333,1.1134,0.3306,0.0992,0.2314,0.152380952,0.866,0.1846,0.3571,3.408475353,3.894544484,5640
2018,Junior Guerra,MIL,64,257,7.7344,3.375,2.2917,1.125,0.214,0.0934,0.1206,0.251121076,1.25,0.284,0.2579,4.239177418,4.291599002,5702
2018,Dellin Betances,NYY,29.2,114,14.5618,3.0337,4.8,0.3034,0.4211,0.0877,0.3333,0.173469387,0.9101,0.3019,0.471,1.576784536,1.750978701,6216
2018,Trevor Cahill,OAK,44.1,176,7.9173,3.0451,2.6,1.015,0.2216,0.0852,0.1364,0.282894736,1.3083,0.3304,0.2075,4.018195919,3.893191544,6249
2018,Chris Archer,2 Tms,69.1,280,8.3077,3.5048,2.3704,1.1683,0.2286,0.0964,0.1321,0.255060728,1.2981,0.3034,0.3149,4.257206791,4.046631729,6345
2018,Jake Odorizzi,MIN,73,305,9.3699,3.8219,2.4516,1.2329,0.2492,0.1016,0.1475,0.238461538,1.274,0.2857,0.2353,4.3802305,4.635646374,6397
2018,Steve Cishek,CHC,32,137,10.9688,4.5,2.4375,0.5625,0.2847,0.1168,0.1679,0.198198198,1.1875,0.274,0.6872,3.692302418,4.221739685,6483
2018,Blaine Hardy,DET,35.2,138,6.8131,2.0187,3.375,0.5047,0.1957,0.058,0.1377,0.25203252,1.0935,0.2929,0.3141,3.217127131,4.386739656,6499
2018,Alex Cobb,BAL,60,256,4.35,2.55,1.7059,1.35,0.1133,0.0664,0.0469,0.325991189,1.5167,0.3299,0.2184,5.194385751,4.840947013,6562
2018,Brad Brach,2 Tms,33,148,10.0909,4.3636,2.3125,1.3636,0.25,0.1081,0.1419,0.276923076,1.5758,0.3444,0.4444,4.342870599,3.924690843,6627
2018,Carlos Carrasco,CLE,74.1,296,9.444,2.9058,3.25,1.3318,0.2635,0.0811,0.1824,0.240458015,1.1704,0.2857,0.2755,3.995133509,3.56004199,6632
2018,Craig Kimbrel,BOS,23.2,96,13.3098,5.7042,2.3333,0.3803,0.3646,0.1563,0.2083,0.175,1.2254,0.2889,0.5797,2.654010879,3.291085615,6655
2018,Alex Colome,2 Tms,35.1,135,7.6415,2.8019,2.7273,1.0189,0.2222,0.0815,0.1407,0.213114754,1.0472,0.2472,0.463,3.953505995,3.837378655,6661
2018,Andrew Miller,CLE,21,90,11.1429,4.2857,2.6,0.8571,0.2889,0.1111,0.1778,0.215189873,1.2857,0.2941,0.5159,3.494385751,3.671960597,6785
2018,Julio Teheran,ATL,67.1,270,7.7525,4.5446,1.7059,1.4703,0.2148,0.1259,0.0889,0.22072072,1.2327,0.236,0.3261,5.344221815,4.912955886,6797
2018,Sam Freeman,ATL,25,105,7.56,6.48,1.1667,0,0.2,0.1714,0.0286,0.26506024,1.6,0.3385,0.439,3.761052418,4.487763061,6832
2018,Johnny Cueto,SFG,24.1,86,5.548,1.4795,3.75,1.4795,0.1744,0.0465,0.1279,0.217948717,0.863,0.2097,0.4268,4.681602446,4.03785631,6893
2018,Chase Anderson,MIL,63,228,6.8571,2.4286,2.8235,1.1429,0.2105,0.0746,0.136,0.225490196,1,0.2484,0.2974,4.192798449,4.193619897,6895
2018,Martin Perez,TEX,47.2,201,5.0979,2.8322,1.8,0.7552,0.1343,0.0746,0.0597,0.314606741,1.4895,0.3399,0.2522,4.189023727,4.691980603,6902
2018,Joakim Soria,2 Tms,27.2,117,11.3855,3.253,3.5,0.9759,0.2991,0.0855,0.2137,0.228571428,1.2289,0.3088,0.3896,3.233341487,3.853397849,6941
2018,Luis Garcia,PHI,22.2,101,8.7353,5.1618,1.6923,0.3971,0.2178,0.1287,0.0891,0.290697674,1.6765,0.375,0.2926,3.646345821,4.238661491,6984
2018,Ian Kennedy,KCR,48.1,208,7.0759,3.5379,2,1.8621,0.1827,0.0913,0.0913,0.278688524,1.4483,0.2908,0.25,5.457605725,5.194115998,6986
2018,Ryan Pressly,2 Tms,31,136,12.4839,4.3548,2.8667,0.5806,0.3162,0.1103,0.2059,0.258620689,1.4516,0.3784,0.6787,2.870729838,3.097578288,7005
2018,James Shields,CHW,77.2,333,6.1416,4.2876,1.4324,1.6223,0.1592,0.1111,0.048,0.29122807,1.5451,0.304,0.2637,5.646029892,5.535552497,7059
2018,Daniel Hudson,LAD,20.1,87,7.9672,3.9836,2,0.8852,0.2069,0.1034,0.1034,0.23076923,1.3279,0.2759,0.2479,3.997119362,4.342970845,7146
2018,Greg Holland,2 Tms,21.1,103,9.2813,6.3281,1.4667,0.8438,0.2136,0.1456,0.068,0.310344827,1.9688,0.3906,0.3061,4.426679395,4.988577801,7196
2018,Craig Stammen,SDP,33,144,8.1818,4.0909,2,0.5455,0.2083,0.1042,0.1042,0.268292682,1.4545,0.3298,0.5602,3.767113024,4.480702507,7274
2018,Brad Ziegler,2 Tms,36.1,140,5.2018,3.9633,1.3125,0.2477,0.15,0.1143,0.0357,0.239669421,1.2385,0.2772,0.426,3.76655756,3.954247123,7293
2018,Dan Otero,CLE,28,111,4.8214,1.2857,3.75,1.2857,0.1351,0.036,0.0991,0.285714285,1.2143,0.3023,0.2632,4.589623846,3.676261045,7385
2018,J.A. Happ,2 Tms,69,275,10.4348,2.8696,3.6364,1.0435,0.2909,0.08,0.2109,0.235772357,1.1594,0.3086,0.2925,3.436414736,3.508974106,7410
2018,Wade Davis,COL,23.1,97,11.1857,4.6286,2.4167,1.9286,0.299,0.1237,0.1753,0.226190476,1.3286,0.28,0.16,5.132483805,3.762437647,7441
2018,Gio Gonzalez,2 Tms,83,333,7.1566,3.253,2.2,1.3012,0.1982,0.0901,0.1081,0.244827586,1.2169,0.2634,0.27,4.570690972,4.46218186,7448
2018,Collin McHugh,HOU,25,99,10.8,2.52,4.2857,0.72,0.303,0.0707,0.2323,0.21590909,1.04,0.2931,0.5556,2.881052418,3.294473704,7531
2018,Jake McGee,COL,20.1,91,10.1803,2.6557,3.8333,2.6557,0.2527,0.0659,0.1868,0.34939759,1.7213,0.4107,0,5.620072842,3.895905715,7550
2018,Jordan Lyles,2 Tms,38.1,156,7.0435,3.287,2.1429,1.4087,0.1923,0.0897,0.1026,0.246268656,1.2261,0.2571,0.303,4.804532107,4.837858868,7593
2018,Neil Ramirez,CLE,20.1,81,9.7377,3.9836,2.4444,1.7705,0.2716,0.1111,0.1605,0.185714285,1.082,0.2,0.4023,5.02990794,4.584431434,7677
2018,Mike Fiers,2 Tms,67.1,264,6.4158,2.5396,2.5263,1.4703,0.1818,0.072,0.1098,0.211864406,1.0248,0.2167,0.4195,4.972934503,4.811487015,7754
2018,Hunter Strickland,SFG,23.1,97,6.9429,4.2429,1.6364,0.7714,0.1856,0.1134,0.0722,0.259259259,1.3714,0.2879,0.3425,4.146768111,4.872854544,7836
2018,Tyson Ross,2 Tms,64.1,259,6.8549,3.0777,2.2273,0.5596,0.1892,0.0849,0.1042,0.261061946,1.2591,0.3022,0.2972,3.565197705,4.040546473,7872
2018,Cory Gearrin,3 Tms,29,123,6.2069,4.0345,1.5385,1.2414,0.1626,0.1057,0.0569,0.257142857,1.3793,0.2805,0.599,5.333466211,4.964168882,7947
2018,Jason Vargas,NYM,38.1,167,7.2783,2.5826,2.8182,2.3478,0.1856,0.0659,0.1198,0.308219178,1.4609,0.3125,0.1556,6.03062013,4.922852216,8044
2018,Will Smith,SFG,20.1,87,12.3935,3.9836,3.1111,0.8852,0.3218,0.1034,0.2184,0.256756756,1.3771,0.3542,0.4365,3.013511193,3.11568136,8048
2018,Dan Jennings,MIL,34,133,4.5,2.6471,1.7,0.2647,0.1278,0.0752,0.0526,0.284482758,1.2647,0.3048,0.5048,3.4257583,4.063520567,8073
2018,Bryan Shaw,COL,30.2,138,7.0435,4.4022,1.6,1.4674,0.1739,0.1087,0.0652,0.313559322,1.6957,0.3441,0.3043,5.280615331,4.507476306,8110
2018,Jaime Garcia,2 Tms,33.2,153,4.8119,5.3465,0.9,1.3366,0.1176,0.1307,-0.0131,0.299212598,1.7228,0.3056,0.2075,5.982840183,6.406925916,8137
2018,Yovani Gallardo,2 Tms,44.1,183,5.0752,3.8571,1.3158,1.6241,0.1366,0.1038,0.0328,0.322981366,1.6015,0.3359,0.1505,5.664813699,4.80912743,8173
2018,Steven Wright,BOS,24.1,92,6.2877,3.6986,1.7,0.7397,0.1848,0.1087,0.0761,0.207317073,1.1096,0.2381,0.5372,4.065163245,4.55778641,8185
2018,Brett Anderson,OAK,32.1,127,3.6186,1.6701,2.1667,1.3918,0.1024,0.0472,0.0551,0.322033898,1.3608,0.3235,0.2105,5.016724434,4.334517315,8223
2018,David Robertson,NYY,33.1,134,11.88,2.97,4,1.62,0.3284,0.0821,0.2463,0.194915254,1.02,0.2329,0.1953,3.851053108,3.14615135,8241
2018,Homer Bailey,CIN,48,223,6,3.9375,1.5238,2.4375,0.1435,0.0942,0.0493,0.324742268,1.75,0.3185,0.1824,6.661052418,5.135920661,8362
2018,Justin Miller,WSN,24,95,9.375,4.5,2.0833,0.375,0.2632,0.1263,0.1368,0.166666666,1.0417,0.2182,0.5469,3.369385751,4.823420661,8580
2018,Justin Verlander,HOU,73,267,12.2055,1.8493,6.6,0.863,0.3708,0.0562,0.3146,0.168724279,0.7671,0.2361,0.332,2.393929131,2.889468343,8700
2018,Tanner Roark,WSN,79.1,317,6.5798,3.1765,2.0714,1.1345,0.183,0.0883,0.0946,0.261818181,1.2605,0.2857,0.3111,4.547607622,4.761814566,8753
2018,Wade Miley,MIL,36.2,150,5.6454,3.1909,1.7692,0.2455,0.1533,0.0867,0.0667,0.255813953,1.2545,0.2883,0.4721,3.488324847,4.304923902,8779
2018,Andrew Cashner,BAL,73,308,5.3014,4.5616,1.1622,0.9863,0.1396,0.1201,0.0195,0.277153558,1.5205,0.3,0.3106,4.928175705,5.290882455,8782
2018,Oliver Drake,5 Tms,22.2,99,9.9265,3.5735,2.7778,0.7941,0.2525,0.0909,0.1616,0.295454545,1.5441,0.3871,0.2711,3.425757911,3.736006071,8823
2018,Adam Warren,2 Tms,25,102,11.52,3.96,2.9091,0.72,0.3137,0.1078,0.2059,0.204545454,1.16,0.2909,0.6028,3.201052418,3.746602912,9029
2018,John Axford,2 Tms,22,97,9.8182,3.6818,2.6667,1.6364,0.2474,0.0928,0.1546,0.345238095,1.7273,0.431,0.2035,4.842870599,3.755482266,9059
2018,Kirby Yates,SDP,28.1,103,13.9765,2.5412,5.5,0.3176,0.4272,0.0777,0.3495,0.122222222,0.6706,0.2083,0.5612,1.572815256,2.279838509,9073
2018,Brad Hand,2 Tms,37,145,12.8919,3.8919,3.3125,0.973,0.3655,0.1103,0.2552,0.161290322,0.973,0.2319,0.4491,3.242133499,3.041960733,9111
2018,Nathan Eovaldi,2 Tms,44,176,6.5455,1.8409,3.5556,0.6136,0.1818,0.0511,0.1307,0.267080745,1.1818,0.3053,0.1844,3.274688781,4.07747695,9132
2018,Alex Wilson,DET,25,101,5.04,3.24,1.5556,0.72,0.1386,0.0891,0.0495,0.244186046,1.2,0.2568,0.4795,4.401052418,4.814473704,9239
2018,Patrick Corbin,ARI,77,303,11.1039,3.039,3.6538,0.9351,0.3135,0.0858,0.2277,0.22509225,1.1299,0.3064,0.3255,3.096117354,2.903743526,9323
2018,Jared Hughes,CIN,37.1,132,5.3036,3.1339,1.6923,0.2411,0.1667,0.0985,0.0682,0.219298245,1.0179,0.2526,0.6649,3.455695538,3.815316615,9325
2018,Josh Tomlin,CLE,31,135,4.6452,1.7419,2.6667,2.0323,0.1185,0.0444,0.0741,0.258064516,1.2258,0.2427,0.2244,5.935245966,5.663657415,9388
2018,Doug Fister,TEX,32.2,131,4.4082,2.2041,2,1.102,0.1221,0.0611,0.0611,0.260504201,1.1939,0.27,0.2473,4.783499742,4.556773677,9425
2018,Dallas Keuchel,HOU,91,380,7.022,3.2637,2.1515,0.8901,0.1868,0.0868,0.1,0.273273273,1.3626,0.3094,0.3792,4.040173297,3.970483314,9434
2018,Dan Straily,MIA,47,193,6.7021,3.6383,1.8421,1.5319,0.1813,0.0984,0.0829,0.268292682,1.3404,0.2813,0.292,5.288711992,4.832983373,9460
2018,Jeremy Jeffress,MIL,33,124,8.4545,4.0909,2.0667,0.2727,0.25,0.121,0.129,0.168224299,1,0.2208,0.7911,3.039840297,3.346586096,9490
2018,Bud Norris,STL,26.1,108,10.9367,3.4177,3.2,1.0253,0.2963,0.0926,0.2037,0.241758241,1.2152,0.3167,0.4221,3.69269866,3.277918009,9492
2018,Louis Coleman,DET,29.1,115,5.8296,4.2955,1.3571,0.9205,0.1652,0.1217,0.0435,0.223404255,1.1932,0.2368,0.5621,4.933781705,5.23708334,9720
2018,Joe Kelly,BOS,33,137,9.5455,3.8182,2.5,0.2727,0.2555,0.1022,0.1533,0.256410256,1.3333,0.3412,0.3363,2.888325146,3.495364598,9761
2018,Garrett Richards,LAA,32.2,131,9.3673,3.8571,2.4286,1.9286,0.2595,0.1069,0.1527,0.23275862,1.2551,0.2632,0.0641,5.150846305,3.831363096,9784
2018,Miles Mikolas,STL,78.2,309,4.5763,1.3729,3.3333,0.8008,0.1294,0.0388,0.0906,0.274021352,1.1314,0.2846,0.3846,3.9110521,4.517861185,9803
2018,Sergio Romo,TBR,29,125,9.6207,2.7931,3.4444,0.931,0.248,0.072,0.176,0.293577981,1.4138,0.3625,0.5155,3.505880004,4.211333229,9817
2018,Chaz Roe,TBR,25.1,93,7.8158,2.1316,3.6667,0.7105,0.2366,0.0645,0.172,0.207317073,0.9079,0.2542,0.4132,3.634737251,3.716742228,9866
2018,Chris Rusin,COL,25.1,114,5.6842,4.9737,1.1429,1.4211,0.1404,0.1228,0.0175,0.305263157,1.6974,0.3165,0.1302,5.726845267,5.238901034,9895
2018,Chris Volstad,CHW,25,110,5.4,2.52,2.1429,1.8,0.1364,0.0636,0.0727,0.340206185,1.6,0.3457,0.3143,5.641052418,4.692667516,9901
2018,Brandon Kintzler,2 Tms,29.2,121,6.6741,4.5506,1.4667,0.6067,0.1818,0.124,0.0579,0.284313725,1.4831,0.3333,0.4028,4.172287236,4.465003213,9939
2018,Mike Minor,TEX,60.1,236,6.5635,2.8343,2.3158,1.1934,0.1864,0.0805,0.1059,0.233009708,1.1105,0.2484,0.2007,4.569892975,5.008748346,10021
2018,Kyle Gibson,MIN,89.2,339,5.9219,2.71,2.1852,0.7026,0.174,0.0796,0.0944,0.22923588,1.0706,0.2531,0.2867,3.796739914,3.942298423,10123
2018,Mike Leake,SEA,78.1,315,6.5489,1.2638,5.1818,1.2638,0.181,0.0349,0.146,0.312080536,1.3277,0.3504,0.2208,4.029137893,3.763855022,10130
2018,Stephen Strasburg,WSN,52.2,215,10.424,3.0759,3.3889,0.6835,0.2837,0.0837,0.2,0.241935483,1.1962,0.3228,0.3686,3.142065089,3.283675319,10131
2018,Brad Boxberger,ARI,24.1,105,9.9863,5.1781,1.9286,1.8493,0.2571,0.1333,0.1238,0.238636363,1.4384,0.2712,0.3214,5.339137593,4.432642895,10133
2018,Tyler Skaggs,LAA,57,223,8.8421,3,2.9474,0.9474,0.2511,0.0852,0.1659,0.239795918,1.1579,0.2971,0.2922,3.775087505,3.826475923,10190
2018,Aroldis Chapman,NYY,24,97,15,5.25,2.8571,0.375,0.4124,0.1443,0.268,0.125,1,0.2308,0.5078,2.494385752,2.984978521,10233
2018,Ryan Tepera,TOR,33.2,125,8.2871,3.4752,2.3846,0.802,0.248,0.104,0.144,0.205607476,1.0396,0.25,0.4878,3.814517117,4.127837192,10291
2018,Zack Wheeler,NYM,74,301,7.0541,2.7973,2.5217,0.8514,0.1927,0.0764,0.1163,0.268199233,1.2568,0.3029,0.4082,3.958349715,4.447192452,10310
