Season,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2019,Brandon Workman,BOS,32.2,128,12.3979,6.0612,2.0455,0.2755,0.3516,0.1719,0.1797,0.137254901,1.102,0.2167,0.5202,2.877275126,3.636302262,11428
2019,Matt Grace,WSN,24.1,103,6.2877,1.8493,3.4,2.589,0.165,0.0485,0.1165,0.329787234,1.4795,0.3288,0.2574,6.296205479,4.354936904,11449
2019,Robbie Ray,ARI,71,292,12.5493,4.6901,2.6757,1.0141,0.339,0.1267,0.2123,0.235294117,1.3099,0.3288,0.3103,3.537953137,3.389962665,11486
2019,Aaron Sanchez,2 Tms,60,277,5.85,4.8,1.2188,1.65,0.1408,0.1155,0.0253,0.31779661,1.7833,0.3351,0.2929,6.097342809,5.670061926,11490
2019,Josh Osich,CHW,30.1,117,7.1209,1.4835,4.8,2.0769,0.2051,0.0427,0.1624,0.252252252,1.0879,0.2593,0.1293,5.126099489,4.355757983,11528
2019,Jose Urena,MIA,40.1,164,6.0248,2.4545,2.4545,1.3388,0.1646,0.0671,0.0976,0.304054054,1.3884,0.3305,0.2419,4.775994237,4.617599357,11589
2019,Carlos Martinez,STL,23.2,98,8.7465,3.4225,2.5556,0.3803,0.2347,0.0918,0.1429,0.26744186,1.3521,0.3438,0.5063,3.087249092,3.88276744,11682
2019,Tayron Guerrero,MIA,21,101,6.4286,6.8571,0.9375,1.7143,0.1485,0.1584,-0.0099,0.32051282,1.9524,0.3387,0.3553,7.11877138,7.200131324,11691
2019,Nick Kingham,2 Tms,26,117,6.2308,4.5,1.3846,1.7308,0.1538,0.1111,0.0427,0.363636363,1.8846,0.3827,0.2381,5.829394091,5.701139566,11694
2019,Sam Dyson,2 Tms,25,97,5.04,1.44,3.5,0.36,0.1443,0.0412,0.1031,0.272727272,1.12,0.3026,0.3147,3.334009476,4.484942417,11710
2019,Matt Harvey,LAA,26,112,5.8846,4.8462,1.2143,2.7692,0.1518,0.125,0.0268,0.304347826,1.6154,0.2778,0,7.637086399,5.702800199,11713
2019,Luke Jackson,ATL,38.2,164,12.8017,3.9569,3.2353,1.1638,0.3354,0.1037,0.2317,0.260273972,1.4224,0.3793,0.5417,3.369181756,2.871382235,11752
2019,Kyle Ryan,CHC,28.1,112,6.3529,4.7647,1.3333,0.3176,0.1786,0.1339,0.0446,0.255319148,1.3765,0.3026,0.4521,3.849304341,4.724419903,11753
2019,Drew Smyly,2 Tms,54.2,220,8.8902,3.6219,2.4545,2.3049,0.2455,0.1,0.1455,0.24742268,1.2805,0.2615,0.0992,5.774983524,4.992869581,11760
2019,Noah Syndergaard,NYM,85.1,344,8.4375,2.2148,3.8095,1.1602,0.2326,0.061,0.1715,0.272435897,1.2422,0.319,0.1987,3.753072186,3.802305431,11762
2019,Hansel Robles,LAA,33.1,118,8.1,1.35,6,1.08,0.2542,0.0424,0.2119,0.222222222,0.87,0.2532,0.4701,3.424009686,4.310733807,11801
2019,Hector Neris,PHI,27.1,113,10.8659,5.5976,1.9412,1.6463,0.292,0.1504,0.1416,0.188888888,1.2439,0.2182,0.6,5.372548693,4.741118942,11804
2019,James Paxton,NYY,61,244,9.7377,2.9508,3.3,1.3279,0.2705,0.082,0.1885,0.261467889,1.2623,0.3221,0.3106,3.951714394,4.251157016,11828
2019,Chris Martin,2 Tms,20.2,72,7.8387,0.4355,18,0.871,0.25,0.0139,0.2361,0.246376811,0.871,0.2941,0.1316,2.875300345,2.964762249,11847
2019,Michael Feliz,PIT,29.2,116,10.0112,3.6404,2.75,1.5169,0.2845,0.1034,0.181,0.205882352,1.1124,0.2424,0.4615,4.393783431,4.147277098,11903
2019,Taylor Cole,LAA,30,126,8.4,3.6,2.3333,0.6,0.2222,0.0952,0.127,0.297297297,1.5,0.3735,0.2546,3.514009476,4.039786926,11964
2019,Matt Andriese,ARI,33.2,146,9.3564,4.0099,2.3333,0.5347,0.2397,0.1027,0.137,0.272,1.4554,0.3478,0.4149,3.421930062,4.54038207,12022
2019,Kyle Hendricks,CHC,68.1,277,6.5854,1.3171,5,0.922,0.1805,0.0361,0.1444,0.279352226,1.1561,0.3039,0.2527,3.784741461,4.461647243,12049
2019,Felipe Vazquez,PIT,29.1,105,13.1932,1.5341,8.6,0.6136,0.4095,0.0476,0.3619,0.173469387,0.75,0.2778,0.6931,1.782189668,2.319917216,12076
2019,Aaron Brooks,2 Tms,41,184,5.2683,3.9512,1.3333,1.9756,0.1304,0.0978,0.0326,0.322981366,1.7073,0.3308,0.2152,6.433521671,6.151275616,12272
2019,Evan Marshall,CHW,21.1,87,7.5938,5.0625,1.5,1.2656,0.2069,0.1379,0.069,0.27027027,1.5,0.3148,0.6475,5.042137332,4.426183704,12297
2019,Chris Bassitt,OAK,63.1,253,9.2368,2.5579,3.6111,1.4211,0.2569,0.0711,0.1858,0.210762331,1.0263,0.2387,0.2679,4.303483733,4.04113731,12304
2019,Seth Lugo,NYM,28,113,10.6071,2.8929,3.6667,0.6429,0.292,0.0796,0.2124,0.23,1.1429,0.3134,0.3846,2.964009476,4.379859265,12447
2019,Blake Treinen,OAK,29.2,132,8.191,5.764,1.4211,0.6067,0.2045,0.1439,0.0606,0.288288288,1.7191,0.3571,0.5187,4.191536467,5.326687207,12572
2019,Nick Ramirez,DET,37.1,168,6.9911,4.5804,1.5263,1.4464,0.1726,0.1131,0.0595,0.296551724,1.6607,0.3246,0.4104,5.276511317,5.318517657,12575
2019,Jerad Eickhoff,PHI,22.2,89,6.75,0.7941,8.5,2.7794,0.191,0.0225,0.1685,0.313253012,1.2353,0.3065,0.1563,6.125769899,4.30504377,12664
2019,Roenis Elias,2 Tms,23,99,6.6522,4.3043,1.5455,2.3478,0.1717,0.1111,0.0606,0.255813953,1.4348,0.2462,0.2033,6.561835562,5.765147583,12673
2019,Ryne Harper,MIN,28.2,116,6.593,1.8837,3.5,1.2558,0.181,0.0517,0.1293,0.247619047,1.1163,0.2619,0.4015,4.295403567,5.048912608,12680
2019,Trevor Bauer,2 Tms,89.1,367,10.2761,2.8209,3.6429,1.209,0.2779,0.0763,0.2016,0.246105919,1.1978,0.3088,0.2037,3.885651517,4.165700897,12703
2019,Adrian Houser,MIL,51,193,8.2941,1.9412,4.2727,1.4118,0.2435,0.057,0.1865,0.268571428,1.1373,0.3095,0.3347,4.11597026,3.63691605,12718
2019,Chris Devenski,HOU,30,128,6.9,3.6,1.9167,1.8,0.1797,0.0938,0.0859,0.245454545,1.3,0.2471,0.2761,5.680676142,6.130791828,12763
2019,Sonny Gray,CIN,70,269,9.6429,3.9857,2.4194,1.0286,0.2788,0.1152,0.1636,0.196428571,1.0714,0.2368,0.4192,4.014009476,3.920739307,12768
2019,Jairo Diaz,COL,30,122,7.5,2.7,2.7778,1.5,0.2049,0.0738,0.1311,0.27027027,1.3,0.3049,0.2424,4.714009476,4.337628103,12774
2019,John Brebbia,STL,30.1,132,9.7912,5.044,1.9412,0.5934,0.25,0.1288,0.1212,0.245614035,1.4835,0.325,0.4265,3.576647237,5.604948108,12777
2019,Sam Gaviglio,TOR,39,149,5.7692,2.0769,2.7778,1.6154,0.1678,0.0604,0.1074,0.21641791,0.9744,0.2075,0,5.111445373,5.175360154,12778
2019,Noe Ramirez,LAA,25.2,104,8.7662,4.2078,2.0833,1.4026,0.2404,0.1154,0.125,0.227272727,1.2468,0.2667,0.3401,5.045175929,5.499250205,12800
2019,Matt Wisler,2 Tms,29.2,121,11.2247,1.8202,6.1667,1.5169,0.3058,0.0496,0.2562,0.24778761,1.1461,0.3151,0.1852,3.517379921,3.539080822,12804
2019,Mike Clevinger,CLE,49.1,181,13.1351,1.6419,8,0.9122,0.3978,0.0497,0.3481,0.211764705,0.9122,0.3298,0.3333,2.220765562,2.475746059,12808
2019,Shawn Armstrong,2 Tms,34,149,9.2647,3.9706,2.3333,1.5882,0.2349,0.1007,0.1342,0.263565891,1.4412,0.3043,0.3365,4.861068299,5.141217088,12857
2019,Matt Barnes,BOS,31.1,137,14.649,6.0319,2.4286,0.5745,0.3723,0.1533,0.219,0.210526315,1.4362,0.3492,0.5213,2.799115418,3.366005257,12863
2019,Alex Claudio,MIL,29,124,5.8966,5.2759,1.1176,1.5517,0.1532,0.1371,0.0161,0.244897959,1.4138,0.2405,0.5,6.317457751,5.447944567,12890
2019,Ken Giles,TOR,22,82,13.0909,3.6818,3.5556,0.8182,0.3902,0.1098,0.2805,0.150684931,0.9091,0.2308,0.6977,2.714009476,3.702234074,12910
2019,Dylan Bundy,BAL,75.1,301,8.3628,3.2257,2.5926,1.3142,0.2326,0.0897,0.1429,0.233962264,1.1814,0.2656,0.1743,4.368877243,4.530267476,12917
2019,Archie Bradley,ARI,38.2,166,8.8448,3.9569,2.2353,0.4655,0.2289,0.1024,0.1265,0.26056338,1.3966,0.3302,0.5535,3.472629942,4.292119854,12918
2019,Gabriel Ynoa,BAL,45.1,184,4.9632,2.5809,1.9231,1.1912,0.1359,0.0707,0.0652,0.251497005,1.2132,0.2628,0.0806,4.890481296,5.495509206,12938
2019,Joe Musgrove,PIT,68,284,7.2794,1.5882,4.5833,1.0588,0.1937,0.0423,0.1514,0.293893129,1.3088,0.335,0.099,3.787538887,4.452104198,12970
2019,Joe Ross,WSN,30.1,139,6.2308,4.4506,1.4,0.8901,0.1511,0.1079,0.0432,0.336134453,1.8132,0.3737,0.3668,4.697527589,5.510317105,12972
2019,Andrew Chafin,ARI,25.2,105,11.9221,3.5065,3.4,1.7532,0.3238,0.0952,0.2286,0.241758241,1.2468,0.3091,0.4231,4.382839126,2.935394864,12988
2019,Colten Brewer,BOS,34.2,148,7.5288,4.4135,1.7059,0.5192,0.1959,0.1149,0.0811,0.264,1.4423,0.3163,0.6098,3.935162628,4.906589861,12997
2019,Anthony DeSclafani,CIN,64,258,7.7344,2.9531,2.619,1.9688,0.2132,0.0814,0.1318,0.242290748,1.1875,0.247,0.274,5.417134476,4.997729144,13050
2019,Wei-Yin Chen,MIA,30,137,8.4,3,2.8,2.4,0.2044,0.073,0.1314,0.352941176,1.7333,0.3908,0.2009,6.214009476,5.333310456,13071
2019,Yu Darvish,CHC,65.1,255,9.7806,3.5816,2.7308,1.7908,0.2784,0.102,0.1765,0.204545454,1.0867,0.2238,0.2007,4.912989934,3.939947271,13074
2019,Gerrit Cole,HOU,68,255,12.3088,2.5147,4.8947,0.5294,0.3647,0.0745,0.2902,0.191304347,0.9265,0.292,0.404,2.169891829,3.131114579,13125
2019,Derek Law,TOR,32.2,149,9.3673,5.7857,1.619,0.8265,0.2282,0.1409,0.0872,0.243902439,1.5612,0.3,0.4393,4.346661381,4.675134935,13133
2019,Eduardo Rodriguez,BOS,95.2,372,8.655,2.7282,3.1724,1.0348,0.2473,0.078,0.1694,0.246987951,1.1603,0.3008,0.4016,3.820281041,4.13450649,13164
2019,Kyle Crick,PIT,23.2,106,11.7887,4.5634,2.5833,2.662,0.2925,0.1132,0.1792,0.269662921,1.5211,0.3269,0.4305,6.46752602,4.555630204,13182
2019,Zach Davies,MIL,72.2,279,4.7064,1.8578,2.5333,1.4862,0.1362,0.0538,0.0824,0.253968253,1.0872,0.243,0.2251,4.934192173,5.196349634,13183
2019,Joe Biagini,2 Tms,30.1,124,8.6044,3.5604,2.4167,2.0769,0.2339,0.0968,0.1371,0.281818181,1.4176,0.32,0.4678,5.587638458,4.030357496,13194
2019,Ross Stripling,LAD,37.1,142,7.2321,1.9286,3.75,0.9643,0.2113,0.0563,0.1549,0.2109375,0.9375,0.2347,0.1274,3.803295716,4.115472465,13273
2019,Adrian Sampson,TEX,55.2,243,5.8204,3.7186,1.5652,2.2635,0.1481,0.0947,0.0535,0.306976744,1.5988,0.3114,0.2901,6.591252962,5.894657394,13339
2019,Luis Cessa,NYY,41,152,7.6829,3.0732,2.5,0.6585,0.2303,0.0921,0.1382,0.166666666,0.878,0.1939,0.2071,3.628643622,4.327009475,13345
2019,Cam Bedrosian,LAA,30,116,9,2.4,3.75,0.9,0.2586,0.069,0.1897,0.2,0.9667,0.2466,0.1866,3.514009476,3.606453593,13360
2019,Steven Matz,NYM,70.2,290,7.6415,2.5472,3,1.6557,0.2069,0.069,0.1379,0.275193798,1.2877,0.3037,0.3553,5.011178439,4.224170347,13361
2019,Felix Pena,LAA,39.1,161,7.7797,2.9746,2.6154,2.2881,0.2112,0.0807,0.1304,0.234482758,1.1949,0.2353,-0.0286,5.934350764,4.803905389,13403
2019,Drew VerHagen,DET,31.2,124,7.1053,3.4105,2.0833,1.1368,0.2016,0.0968,0.1048,0.254545454,1.2632,0.2927,0.1695,4.508744955,4.562699387,13424
2019,Marcus Stroman,2 Tms,83.2,318,7.0996,2.3665,3,0.5378,0.2075,0.0692,0.1384,0.242320819,1.1116,0.2933,0.3488,3.20205729,3.661483869,13431
2019,Taylor Rogers,MIN,29,116,10.8621,1.8621,5.8333,1.2414,0.3017,0.0517,0.25,0.276190476,1.2069,0.3623,0.6688,3.420906027,3.136855317,13449
2019,Daniel Norris,DET,66,244,6.4091,1.2273,5.2222,1.3636,0.1926,0.0369,0.1557,0.243362831,0.9697,0.2542,0.098,4.214009476,4.384215803,13475
2019,Brandon Brennan,SEA,25,96,8.64,5.04,1.7143,1.08,0.25,0.1458,0.1042,0.164556962,1.08,0.1818,0.2193,4.534009476,4.167533005,13527
2019,Blake Snell,TBR,44.1,174,11.1654,4.0602,2.75,1.218,0.3161,0.1149,0.2011,0.25,1.3083,0.3478,0.2767,3.913258122,3.769154519,13543
2019,Richard Rodriguez,PIT,31.2,130,8.2421,2.8421,2.9,1.7053,0.2231,0.0769,0.1462,0.226890756,1.1684,0.2471,0.5245,4.792955182,4.968112273,13549
2019,Robert Stephenson,CIN,26,105,10.7308,4.8462,2.2143,1.3846,0.2952,0.1333,0.1619,0.177777777,1.1538,0.2143,0.2049,4.444778706,4.510492507,13594
2019,Jakob Junis,KCR,77.1,323,8.4957,3.1422,2.7037,0.931,0.226,0.0836,0.1424,0.267361111,1.3448,0.3239,0.2215,3.795906278,4.508878188,13619
2019,Clay Holmes,PIT,29.2,133,11.2247,6.0674,1.85,0.6067,0.2782,0.1504,0.1278,0.224299065,1.4831,0.3188,0.3463,4.124120812,4.387598044,13649
2019,John Gant,STL,31.1,119,5.7447,5.1702,1.1111,0.5745,0.1681,0.1513,0.0168,0.217821782,1.2766,0.2532,0.3495,4.490606578,4.930525695,13684
2019,Robert Gsellman,NYM,32.1,133,6.9588,3.0619,2.2727,0.8351,0.188,0.0827,0.1053,0.275862068,1.3299,0.3187,0.3349,4.172773351,4.87376528,13696
2019,Max Fried,ATL,65.2,275,8.6345,3.7005,2.3333,1.0964,0.2291,0.0982,0.1309,0.308333333,1.5381,0.3793,0.3987,4.249541945,3.847192343,13743
2019,Tyler Duffey,MIN,24,103,12.75,3,4.25,1.5,0.3301,0.0777,0.2524,0.206521739,1.125,0.2679,0.4018,3.672342809,3.329114867,13758
2019,Chris Stratton,2 Tms,36,158,6,3,2,2,0.1519,0.0759,0.0759,0.337931034,1.6944,0.3596,0.3213,5.769565031,5.201416338,13761
2019,Roberto Osuna,HOU,24.1,95,11.4658,2.2192,5.1667,1.1096,0.3263,0.0632,0.2632,0.176470588,0.863,0.2264,0.4255,3.255105422,3.532574376,13764
2019,Zach Eflin,PHI,72,294,6.375,3,2.125,1,0.1735,0.0816,0.0918,0.26744186,1.2917,0.2933,0.3302,4.366787253,4.662897956,13774
2019,Matt Strahm,SDP,49.1,206,8.5743,2.0068,4.2727,1.0946,0.2282,0.0534,0.1748,0.274193548,1.2568,0.3261,0.3646,3.801847711,4.438462807,13799
2019,Scott Oberg,COL,27.1,102,6.5854,3.2927,2,0.9878,0.1961,0.098,0.098,0.208791208,1.061,0.2319,0.5242,4.274986379,4.522001386,13911
2019,Michael Wacha,STL,62.2,246,6.6064,3.4468,1.9167,1.4362,0.187,0.0976,0.0894,0.248803827,1.2128,0.2561,0.3594,5.065072321,4.768192629,14078
2019,Kevin Gausman,2 Tms,46,205,9,3.3261,2.7059,1.7609,0.2244,0.0829,0.1415,0.30994152,1.5217,0.3411,0.1466,5.127052954,4.443049757,14107
2019,Jose Berrios,MIN,86.2,343,8.6192,1.7654,4.8824,1.35,0.242,0.0496,0.1924,0.266666666,1.1654,0.3128,0.2681,3.940932273,4.102550762,14168
2019,Josh Hader,MIL,27.2,106,17.5662,2.6024,6.75,2.2771,0.5094,0.0755,0.434,0.166666666,0.8675,0.2571,0.6173,3.683888427,2.192208793,14212
2019,Brian Johnson,BOS,20,96,5.85,5.4,1.0833,1.8,0.1354,0.125,0.0104,0.341463414,2,0.3582,0.3779,6.314009476,6.598358005,14272
2019,Luke Bard,LAA,20.2,84,6.0968,1.7419,3.5,2.1774,0.1667,0.0476,0.119,0.32051282,1.4032,0.3333,0.2609,5.730134449,5.4725305,14288
2019,Frankie Montas,OAK,39.2,158,9.0756,2.042,4.4444,0.4538,0.2532,0.057,0.1962,0.255172413,1.1597,0.3333,0.4204,2.684598157,3.33298466,14309
2019,Tyler Glasnow,TBR,23.1,76,9.6429,0.7714,12.5,0.3857,0.3289,0.0263,0.3026,0.150684931,0.5571,0.2083,0.2586,1.88543615,2.692321335,14374
2019,Amir Garrett,CIN,26,110,12.1154,4.1538,2.9167,1.3846,0.3182,0.1091,0.2091,0.223404255,1.2692,0.3091,0.5732,4.367855629,3.591982326,14375
2019,Hyun-Jin Ryu,LAD,68.1,259,6.1902,1.5805,3.9167,0.922,0.1815,0.0463,0.1351,0.24680851,1.0244,0.267,0.4662,3.784741461,3.762998983,14444
2019,Adam Conley,MIA,32.1,144,5.2887,4.732,1.1176,1.3918,0.1319,0.1181,0.0139,0.289256198,1.6082,0.297,0.2979,5.811950298,6.139470951,14457
2019,Dereck Rodriguez,SFG,36.1,168,5.2018,3.7156,1.4,3.4679,0.125,0.0893,0.0357,0.32885906,1.7615,0.2991,-0.0441,8.388326149,6.007091368,14509
2019,Jose Leclerc,TEX,32,142,13.2188,6.1875,2.1364,0.8438,0.331,0.1549,0.1761,0.209090909,1.4063,0.3077,0.4367,4.026509476,4.796965358,14524
2019,Jorge Lopez,KCR,53.2,235,7.3789,3.354,2.2,2.0124,0.1872,0.0851,0.1021,0.330097087,1.6398,0.3567,0.1503,5.710902335,4.879763647,14527
2019,Carlos Estevez,COL,36,146,9.5,1.75,5.4286,1.25,0.2603,0.0479,0.2123,0.266666666,1.1944,0.3229,0.4444,3.491787253,4.227994769,14542
2019,Jose Ruiz,CHW,23.2,107,6.0845,4.9437,1.2308,1.1408,0.1495,0.1215,0.028,0.298850574,1.6479,0.3151,0.462,5.411189479,6.536982011,14552
2019,Chi Chi Gonzalez,COL,28.1,118,4.7647,3.1765,1.5,0.9529,0.1271,0.0847,0.0424,0.27184466,1.3412,0.2809,0.2299,4.696364161,5.355905075,14663
2019,Luis Perdomo,SDP,34.2,136,6.75,2.3365,2.8889,1.0385,0.1912,0.0662,0.125,0.256,1.1827,0.2887,0.2542,3.99285488,3.869997532,14682
2019,Edwin Diaz,NYM,24.2,111,14.2297,2.5541,5.5714,2.5541,0.3514,0.0631,0.2883,0.33,1.6216,0.4561,0.4167,4.714007448,3.444124427,14710
2019,Ty Buttrey,LAA,32.1,141,10.299,4.4536,2.3125,1.3918,0.2624,0.1135,0.1489,0.258333333,1.4536,0.325,0.4419,4.698547088,4.410848793,14719
2019,Wes Parsons,2 Tms,22.2,92,5.1618,6.75,0.7647,0.7941,0.1413,0.1848,-0.0435,0.246376811,1.5,0.2542,0.4658,5.596369424,6.028975367,14764
2019,Julio Urias,LAD,33,127,8.4545,3,2.8182,0.8182,0.2441,0.0866,0.1575,0.203539823,1.0303,0.25,0.3774,3.69885796,4.566524627,14765
2019,Emilio Pagan,TBR,22,89,10.2273,2.0455,5,1.2273,0.2809,0.0562,0.2247,0.253012048,1.1818,0.3214,0.7339,3.395827657,3.702724716,14771
2019,Buck Farmer,DET,33.2,142,9.3564,2.9406,3.1818,0.802,0.2465,0.0775,0.169,0.27118644,1.2772,0.3295,0.4795,3.718959471,4.155846924,14814
2019,Dylan Covey,CHW,26.2,133,7.425,4.725,1.5714,2.3625,0.1654,0.1053,0.0602,0.339285714,1.95,0.3563,0.1327,6.889004882,5.788958095,14825
2019,Michael Lorenzen,CIN,37.1,150,7.9554,2.8929,2.75,1.4464,0.22,0.08,0.14,0.244274809,1.1786,0.2653,0.5191,4.580082124,4.408959072,14843
2019,Zack Godley,2 Tms,37.2,170,5.2566,3.823,1.375,1.6726,0.1294,0.0941,0.0353,0.346938775,1.7788,0.3548,0.2234,5.815777085,5.617900633,14862
2019,Caleb Smith,MIA,61,246,8.8525,3.0984,2.8571,1.7705,0.2439,0.0854,0.1585,0.226851851,1.1475,0.245,0.1993,4.935320951,5.117178231,14875
2019,Jon Gray,COL,69.1,269,8.3077,3.1154,2.6667,0.649,0.2379,0.0892,0.1487,0.255319148,1.2115,0.3125,0.3636,3.34381723,3.754769492,14916
2019,Reyes Moronta,SFG,34.2,139,11.6827,4.1538,2.8125,1.0385,0.3237,0.1151,0.2086,0.184873949,1.0962,0.25,0.6105,3.675547493,4.069118099,14966
2019,Giovanny Gallegos,STL,27,99,11,2.6667,4.125,1,0.3333,0.0808,0.2525,0.16091954,0.8148,0.2115,0.5769,3.436231698,3.75997026,14986
2019,Scott Barlow,KCR,36,155,11.5,4.5,2.5556,0.75,0.2968,0.1161,0.1806,0.242424242,1.3889,0.3372,0.4603,3.40845392,4.203815031,14993
2019,Victor Alcantara,DET,22,89,3.6818,1.6364,2.25,2.0455,0.1011,0.0449,0.0562,0.329268292,1.4091,0.3143,0.4,6.032191294,5.428525518,15028
2019,German Marquez,COL,67,269,7.9254,1.6119,4.9167,1.6119,0.2193,0.0446,0.1747,0.295081967,1.2537,0.3279,0.1282,4.452815446,3.757387439,15038
2019,Tim Mayza,TOR,23.1,106,10.4143,6.9429,1.5,0.7714,0.2547,0.1698,0.0849,0.223529411,1.5857,0.2881,0.4094,4.328296782,4.322282907,15042
2019,Lou Trivino,OAK,34.2,141,7.5288,4.9327,1.5263,0.5192,0.2057,0.1348,0.0709,0.222222222,1.2981,0.2637,0.237,3.935162628,5.423017815,15043
2019,Trevor Gott,SFG,23.2,97,6.4648,2.2817,2.8333,0.7606,0.1753,0.0619,0.1134,0.261904761,1.1831,0.2857,0.2206,3.890064861,5.397050725,15046
2019,Hunter Wood,2 Tms,23.1,95,8.8714,3.0857,2.875,1.1571,0.2421,0.0842,0.1579,0.244186046,1.2429,0.2951,0.5242,3.942581945,4.913956862,15091
2019,Jimmy Yacabonis,BAL,20,90,4.5,5.4,0.8333,1.8,0.1111,0.1333,-0.0222,0.337662337,1.9,0.3438,0.3395,6.614009476,6.79889771,15157
2019,Glenn Sparkman,KCR,59.2,256,5.4302,2.4134,2.25,2.1117,0.1406,0.0625,0.0781,0.310043668,1.4581,0.3098,0.1771,6.163728498,5.947234205,15200
2019,Kevin McCarthy,KCR,34.2,156,4.9327,3.375,1.4615,0.7788,0.1218,0.0833,0.0385,0.303703703,1.5577,0.3193,0.5019,4.540931277,5.079977987,15240
2019,Adam Cimber,CLE,28.1,121,5.7177,3.8118,1.5,0.6353,0.1488,0.0992,0.0496,0.274509803,1.4118,0.3059,0.4612,4.555187524,5.111893715,15288
2019,Steven Brault,PIT,55.1,230,7.6446,3.253,2.35,1.6265,0.2043,0.087,0.1174,0.275862068,1.3735,0.3067,0.2308,5.11160098,4.559678252,15291
2019,Andrew Heaney,LAA,34,151,9.5294,2.6471,3.6,2.1176,0.2384,0.0662,0.1722,0.323529411,1.5882,0.383,0.3493,5.30224477,4.759181621,15423
2019,Matthew Boyd,DET,77,315,11.4545,2.4545,4.6667,2.3377,0.3111,0.0667,0.2444,0.26056338,1.2338,0.3103,0.2174,4.941282203,3.708867764,15440
2019,Nick Pivetta,PHI,45.1,192,7.9412,4.5662,1.7391,1.3897,0.2083,0.1198,0.0885,0.25,1.3897,0.2727,0.2399,5.044893175,4.57332384,15454
2019,Marco Gonzales,SEA,92,368,6.4565,2.0543,3.1429,0.587,0.1793,0.0571,0.1223,0.264264264,1.1848,0.3026,0.2294,3.442270345,4.648515549,15467
2019,Lucas Giolito,CHW,71.2,263,10.0465,2.7628,3.6364,1.1302,0.3042,0.0837,0.2205,0.182203389,0.907,0.2252,0.2247,3.576800004,3.887187001,15474
2019,Antonio Senzatela,COL,60.1,273,5.0718,5.6685,0.8947,1.3425,0.1245,0.1392,-0.0147,0.303964757,1.7735,0.3141,0.1992,5.965392211,5.60873813,15488
2019,Chad Green,NYY,29.1,123,11.6591,3.0682,3.8,0.6136,0.3089,0.0813,0.2276,0.242990654,1.2273,0.3429,0.3315,2.83900905,4.122689652,15552
2019,Nick Wittgren,CLE,23.1,87,11.9572,2.7,4.4286,0.7714,0.3563,0.0805,0.2759,0.2,0.9857,0.2979,0.4455,2.571151415,2.991396552,15594
2019,Miguel Castro,BAL,39,168,7.8462,5.5385,1.4167,1.1538,0.2024,0.1429,0.0595,0.253623188,1.5128,0.2857,0.4231,4.983240245,4.999747786,15684
2019,Luis Castillo,CIN,79.2,307,9.0377,3.1632,2.8571,1.0167,0.2606,0.0912,0.1694,0.207407407,1.0544,0.25,0.3134,3.803967388,3.908402121,15689
2019,Brad Keller,KCR,76,307,6.3947,3.5526,1.8,0.7105,0.1759,0.0977,0.0782,0.258426966,1.3026,0.2958,0.3383,4.161377897,4.81018285,15734
2019,Masahiro Tanaka,NYY,70.1,284,7.4218,2.9431,2.5217,1.5355,0.2042,0.081,0.1232,0.2734375,1.3223,0.3053,0.1943,4.806427292,4.539913505,15764
2019,Dario Agrazal,PIT,33,134,4.9091,2.1818,2.25,0.5455,0.1343,0.0597,0.0746,0.24137931,1.0909,0.2626,0.3234,4.274615536,5.837616427,15821
2019,Paul Fry,BAL,27.2,120,9.1084,5.5301,1.6471,0.9759,0.2333,0.1417,0.0917,0.252525252,1.5181,0.3188,0.2451,4.76822447,4.508970353,15832
2019,Adam Plutko,CLE,41.1,171,5.6613,3.0484,1.8571,1.0887,0.152,0.0819,0.0702,0.285714285,1.4032,0.312,0.2885,4.617236414,5.643457829,15846
2019,Wander Suero,WSN,32.1,127,10.299,3.3402,3.0833,0.8351,0.2913,0.0945,0.1969,0.252252252,1.2371,0.3378,0.1902,3.337720943,3.792625293,15855
2019,Ryne Stanek,2 Tms,28.1,124,10.1647,4.7647,2.1333,0.9529,0.2581,0.121,0.1371,0.273584905,1.5529,0.3514,0.3266,3.919890168,4.719842956,15947
2019,Daniel Ponce de Leon,STL,22.1,84,10.0746,4.0299,2.5,0.403,0.2976,0.119,0.1786,0.208333333,1.1194,0.2979,0.4065,3.034904732,3.610711999,16110
2019,David Hess,BAL,34.1,151,7.3398,2.8835,2.5455,2.8835,0.1854,0.0728,0.1126,0.32330827,1.5728,0.32,-0.0253,6.796537226,5.354574946,16130
2019,Justin Shafer,TOR,24.2,104,7.6622,5.473,1.4,1.0946,0.2019,0.1442,0.0577,0.238636363,1.4595,0.2769,0.6289,4.916709877,5.674288742,16132
2019,Aaron Nola,PHI,86.1,339,9.3822,3.2317,2.9032,0.9382,0.2655,0.0914,0.174,0.229729729,1.1467,0.2906,0.3463,3.769994246,3.958528614,16149
2019,Jace Fry,CHW,30.2,130,8.8043,5.8696,1.5,1.1739,0.2308,0.1538,0.0769,0.226415094,1.4348,0.2667,0.3807,5.007485787,4.349680875,16159
2019,Brandon Woodruff,MIL,49,192,8.0816,2.3878,3.3846,0.9184,0.2292,0.0677,0.1615,0.26744186,1.2041,0.3228,0.3636,3.724213557,4.386888827,16162
